r1_fire,r1_gas,r1_water,r1_pir,r2_fire,r2_gas,r2_water,r2_pir,r3_fire,r3_gas,r3_water,r3_pir,r4_fire,r4_gas,r4_water,r4_pir,r5_fire,r5_gas,r5_water,r5_pir,label
0.0,96.47557076127043,96.99261444582876,0,0.0,101.82137991805999,103.05665397487144,0,0.0,96.75405418353995,102.95545972354043,0,0.0,99.93229961339497,96.45714728699672,0,0.0,93.53137113624192,103.21677590500421,0,0
0.0,98.05858468351353,98.48151867808726,0,0.0,100.89163467368203,102.58591612808364,0,0.0,99.93809094623457,98.20856791317787,0,0.0,98.1961072963308,103.98386412448322,0,0.0,105.7431858560994,101.06436527736469,0,0
0.0,103.14662167999202,99.94836455268167,0,0.0,97.99244085909652,98.40819345720107,0,0.0,99.88782098329914,98.59241622980072,0,0.0,94.70191500672257,99.48751834570442,0,0.0,94.4253481740588,95.78858861889925,0,0
0.0,265.7819580863228,96.29038170767397,1,0.0,296.5475182084502,101.417513641379,0,0.0,323.5689191954061,104.9974967709426,0,0.0,351.319756784432,100.03569135283266,0,0.0,380.636084697221,101.93369698477123,0,1
0.0,230.36476813104707,97.8693390903383,0,0.0,265.45512839106266,97.712608259443,0,0.0,289.3107428951465,101.57051626816917,0,0.0,312.99405969107687,101.09477398223883,1,0.0,343.18724781095995,95.39631127355146,1,1
0.0,101.42717339321568,101.7344501608053,0,0.0,103.77975284677588,95.50610363454459,0,0.0,103.98251345304362,104.56022408138602,0,0.0,103.69918756883908,100.42387189687976,0,0.0,106.14789686867525,97.55979294209232,0,0
0.0,100.978444840018,99.44126971150328,0,0.0,96.52877898179969,99.10396300185847,0,0.0,99.92408572314007,99.33304984402068,0,0.0,98.57828534148427,97.55368140348061,0,0.0,99.7639481679105,97.92058256556916,0,0
0.0,100.71807523718233,102.07385214745479,0,0.0,97.39788359205328,98.88389844815183,0,0.0,102.13587464494393,103.5412262220609,0,0.0,96.37466944772385,103.6153092889465,0,0.0,93.1567404074405,104.9908392645205,0,0
0.0,202.9138461623936,101.88704275459719,1,0.0,232.67625348338046,97.16557847793801,0,0.0,253.04038197878268,104.03012122990862,1,0.0,279.1888878180454,95.24841574569442,0,0.0,312.5131873410855,99.58232664342007,1,1
0.0,104.64024882532088,100.03318341934697,0,0.0,101.63711189833236,96.65757392825662,0,0.0,97.60514590156062,102.65070763920866,0,0.0,94.52785899232916,95.3400944731911,0,0.0,94.5667321677404,103.12859651966964,0,0
0.0,95.64043382698691,99.91338711334636,0,0.0,102.66833167796712,102.66423711432073,0,0.0,101.0017493858649,97.73305951641179,0,0.0,101.73955241111915,97.6660623556065,0,0.0,104.16177595082462,95.983184809218,0,0
0.0,100.59852401635695,96.37699294115865,0,0.0,104.34842184891141,95.75664489577252,0,0.0,104.9209263418357,103.69030077141224,0,0.0,99.33649649583356,97.828004708407,0,0.0,103.7919151934138,98.67178055873146,0,0
0.0,96.03301752131225,104.3240315549578,0,0.0,97.66047678926475,98.15475974004525,0,0.0,98.77143848426634,97.7618555500153,0,0.0,100.09273718479989,102.80132872509415,0,0.0,98.74831639749445,95.36949115190696,0,0
0.0,99.82077562068066,99.97771425853891,0,0.0,100.5646139043778,95.36546889694388,0,0.0,97.3546659809878,99.36565822197498,0,0.0,97.78134395033621,99.9226783091506,0,0.0,104.87470471150291,104.74989066837736,0,0
0.0,98.56943657763054,96.02224924856554,0,0.0,94.24623018117263,100.20296640463793,0,0.0,92.00631861491577,101.22962407777784,0,0.0,98.11028914004743,103.71242246409153,0,0.0,93.90158333313092,99.63744289793792,0,0
0.0,99.61280828809022,101.81617359993251,0,0.0,102.38507684587748,99.69759523162757,0,0.0,99.2055702656573,98.17717907132553,0,0.0,101.23317237534313,102.09286663722274,0,0.0,105.16101454373951,104.99491810613037,0,0
0.0,101.8646968288749,104.14839496179032,0,0.0,99.29355461943629,100.2223497875504,0,0.0,100.60453711770054,104.02297243622205,0,0.0,93.96060562126101,100.53929372704894,0,0.0,97.29567671945195,103.48760208489804,0,0
0.0,102.58259189840169,100.51528787720004,0,0.0,96.491559185043,104.76718142520284,0,0.0,100.94115221874672,96.42318375491924,0,0.0,107.85103709407505,98.06009180331483,0,0.0,110.07043739721071,99.59736487394517,0,0
0.0,101.8397401450344,96.32762205280619,0,0.0,94.61595261402412,97.49144143135517,0,0.0,96.55858198407739,95.76028418368912,0,0.0,100.03918170840764,100.53416857611136,0,0.0,95.54013727589516,104.67100486613641,0,0
0.0,97.66256773922971,104.49395207330265,0,0.0,94.36224862870986,98.72686507343327,0,0.0,97.427995144866,96.36456271985298,0,0.0,98.29741123950572,98.08394310320348,0,0.0,87.66271894530574,103.7982233299478,0,0
0.0,293.5876566407355,98.61336885750522,1,0.0,303.1019885284287,101.13679117193145,1,0.0,324.1437331841595,97.2813231135969,0,0.0,342.03838956646536,101.75618284746562,0,0.0,357.4254411426812,102.80144770996863,0,1
0.0,100.08133702630147,104.26267306860515,0,0.0,100.85103336383906,102.25160135479607,0,0.0,101.28461383283496,96.50505599064314,0,0.0,108.1525463965257,100.94109875139748,0,0.0,108.38563555808769,97.88178228401331,0,0
0.0,275.0424793286722,104.23523839805631,0,0.0,302.1921042613619,97.11064640267458,0,0.0,330.5932613734826,97.13438495751087,0,0.0,358.10248703427857,98.99675820576698,1,0.0,386.35344939227065,98.10078117537891,0,1
0.0,101.44618496493237,104.53063584622052,0,0.0,98.33633318821173,99.01969477475839,0,0.0,101.51886835857843,96.93042237961095,0,0.0,97.46869038810641,97.4971758211161,0,0.0,93.99443698669032,95.05596888342754,0,0
0.0,214.6616449784249,98.13404827912774,0,0.0,231.68155996379508,96.12384249157475,0,0.0,242.61890724438427,95.22637423741784,1,0.0,252.68166659690965,95.45951656085242,0,0.0,266.68226373060236,104.46945067163378,1,1
0.0,99.98935459215588,100.98839674766762,0,0.0,98.75599430730584,101.2258546208487,0,0.0,94.64261527461724,102.1386158517912,0,0.0,99.65133435570566,97.60353727033817,0,0.0,98.55334555376446,102.67146948966565,0,0
0.0,96.7300893833367,95.12580962297376,0,0.0,103.98945394751955,97.1266389843305,0,0.0,98.85082573691756,100.75020101514906,0,0.0,106.44278412959794,102.88865565461757,0,0.0,104.48841450731183,102.67429436593342,0,0
0.0,102.41348208968674,102.87966156966307,0,0.0,98.67687355735895,96.79347310821169,0,0.0,99.48660981192447,101.57562250542821,0,0.0,96.37520443854616,99.68085809048702,0,0.0,102.69236409573308,99.25296775180453,0,0
0.0,264.28120597881843,100.75832952481574,0,0.0,298.9575925472979,100.61258425627514,0,0.0,320.6267566215707,96.5859125699041,0,0.0,352.17774418761394,96.27393800903235,0,0.0,382.5305177682228,95.78599409426796,1,1
0.0,100.99627002221114,96.25410072379545,0,0.0,95.31047632813099,98.4507809235708,0,0.0,95.78214859682595,101.65033077529618,0,0.0,104.41814586077453,95.57960293283804,0,0.0,98.43550928493056,97.15879589843158,0,0
0.0,281.55705176596746,104.18932618196682,1,0.0,289.5898594324773,99.13006120881785,1,0.0,300.639984999973,97.19481003736128,0,0.0,317.70576865842617,104.83714616251277,1,0.0,322.4105352909884,100.47015412915673,1,1
0.0,98.02765979694328,99.60659082930479,0,0.0,103.99644982416835,102.936500007699,0,0.0,106.99417446172606,104.46814371389966,0,0.0,103.3008086256472,96.17405882477952,0,0.0,109.41840961615792,101.32388609161846,0,0
0.0,99.09290886981702,97.58817910504453,0,0.0,104.98934122086429,96.70085474817216,0,0.0,98.16993271463836,99.1786174619925,0,0.0,105.45229812280947,96.64630580029224,0,0.0,105.5003236548285,100.80511866525096,0,0
0.0,95.47834898704568,100.86117662239457,0,0.0,98.47311999689877,102.25635034330986,0,0.0,96.52051225734799,95.37727433044073,0,0.0,96.38706564830635,100.29849384177449,0,0.0,96.52578502057835,98.62282207519765,0,0
0.0,97.9385151942756,102.67486109985032,0,0.0,102.54954635417234,100.01432543713908,0,0.0,102.35653079347354,98.79651246606625,0,0.0,106.83576348194299,96.4188646488263,0,0.0,102.12400902101119,103.54382869262494,0,0
0.0,103.97441461144223,102.67572268744664,0,0.0,96.3950460531969,99.61931152348768,0,0.0,103.47912262550275,101.33392755453129,0,0.0,98.71826509586231,97.2563497493643,0,0.0,104.88160962205998,95.74692369000184,0,0
0.0,99.12141663878509,101.33356141919755,0,0.0,98.27969207660897,104.67620716072064,0,0.0,97.90781005319522,96.06853278708837,0,0.0,101.18494950892246,101.40154770444467,0,0.0,98.91528405122344,98.78115081899645,0,0
0.0,104.583931593484,95.13449352879893,0,0.0,103.66436676778623,96.17006558626264,0,0.0,99.92969390876102,104.51814758750216,0,0.0,102.45201890187181,104.54873207819219,0,0.0,100.83935489997606,103.6015386961731,0,0
0.0,101.53572468947121,100.30302115442653,0,0.0,103.682330948747,97.21125162967401,0,0.0,101.71022794803196,99.5749873394008,0,0.0,106.2273545510447,98.8292001517655,0,0.0,101.56467384989422,104.83015616621974,0,0
0.0,233.10114807836857,103.58961567591975,0,0.0,238.0590060792592,104.17421783805337,0,0.0,252.29818402095123,101.64642219860912,0,0.0,261.9790920804252,100.48905904192921,1,0.0,275.37452674582033,98.55411277352067,1,1
0.0,96.20544895449682,103.4044317983616,0,0.0,98.49333163075032,97.88865083181162,0,0.0,105.76003323872179,101.46437822349513,0,0.0,101.04573549177294,103.78386060109078,0,0.0,105.31580612918184,104.05371166888554,0,0
0.0,100.44827397995233,101.29070730386368,0,0.0,100.87519605913725,101.53869193202148,0,0.0,101.1154765765762,95.24888091991274,0,0.0,95.47071333283527,95.25106264492285,0,0.0,89.63647419805766,102.1226030883283,0,0
0.0,101.02332212310431,99.5898309750085,0,0.0,102.27917310586729,104.66359221738922,0,0.0,100.0949230764587,99.27428072125521,0,0.0,108.95246016653502,102.82981739705781,0,0.0,107.45059406185284,101.18724732984079,0,0
0.0,104.75720867706892,103.44995855938735,0,0.0,97.4142008152479,102.71173687392539,0,0.0,100.20047677805482,96.26428506231932,0,0.0,102.67930617358378,98.02854671086567,0,0.0,100.12856723033927,102.54124530420677,0,0
0.0,262.9703332146446,103.90840150043273,0,0.0,286.3893867422682,100.07251728125979,0,0.0,301.5909959536785,96.22465194734444,1,0.0,322.6084990265268,104.39158926233343,1,0.0,336.288474947532,102.8004093270534,0,1
0.0,103.24331349967697,98.41590505772022,0,0.0,103.5602616549488,101.8023923332214,0,0.0,100.44360524325727,96.42355218173822,0,0.0,105.85118556433198,96.55589291593887,0,0.0,108.47487974808676,102.95352610236809,0,0
0.0,100.89295117493518,103.0470989956773,0,0.0,105.34747867763346,100.85899848464186,0,0.0,99.57505670507885,98.72477044519363,0,0.0,104.66367513337553,98.95836270378281,0,0.0,101.93026795274262,98.28648479557067,0,0
0.0,213.10323957743287,98.14474810269246,1,0.0,228.0207949825474,99.72061819594445,0,0.0,239.79388008214232,95.32755107538529,1,0.0,246.84119150528466,103.6960519030327,1,0.0,258.97678356127176,104.3749455380235,1,1
0.0,297.5439320945226,96.19675546773618,0,0.0,308.2190292926199,98.23209911017918,0,0.0,332.14250635530436,97.00098715086222,1,0.0,346.0541903496625,97.68355060391369,1,0.0,361.227404868817,104.0818225554834,0,1
0.0,221.63127750742424,96.5688209670727,1,0.0,243.10024160980666,101.96729861751611,1,0.0,261.1597500755496,104.67410343427395,0,0.0,270.89787535347335,103.19003523828769,0,0.0,292.0887338381094,99.71745362521786,1,1
0.0,104.48519553503604,104.47134326152997,0,0.0,96.80120150307462,96.79606908453714,0,0.0,99.37509394133319,95.32560859312719,0,0.0,99.46882464787983,100.57897342990005,0,0.0,103.29105387130238,101.83229256730208,0,0
0.0,237.21383559277447,96.54561561856838,0,0.0,254.3273313182143,101.84069190448056,1,0.0,270.08218208617353,104.71618670265204,1,0.0,295.45643888075426,96.07664360536249,0,0.0,312.770225454614,95.18038964577033,1,1
0.0,97.12755013983943,100.61792215708383,0,0.0,99.4377902915926,103.0646665779437,0,0.0,104.29412362765525,99.00538003182785,0,0.0,102.77868377334599,102.51889378886973,0,0.0,100.0382177000866,102.202516602951,0,0
0.0,250.4037014719078,101.65712427760175,0,0.0,261.5246528224943,98.76257978016491,1,0.0,270.79214169657297,104.83462388451451,1,0.0,279.18892126380223,103.20411038531627,1,0.0,297.56331719208424,96.17497701146785,1,1
0.0,104.06883176276082,102.08760721687793,0,0.0,100.13419426463862,102.11647269405941,0,0.0,99.78083097329495,103.26203853698985,0,0.0,93.89412539776247,98.10519237464896,0,0.0,93.81239059088053,102.85140202276385,0,0
0.0,97.98463596220479,101.79694712074865,0,0.0,97.35391102711954,101.0530765873639,0,0.0,94.56274073687122,97.57794220917725,0,0.0,102.54406993724199,98.84201220156564,0,0.0,98.18303285785011,101.91849779407075,0,0
0.0,102.39976508202496,99.61094732208474,0,0.0,103.3382240067305,100.9448736470522,0,0.0,97.41898308566165,100.64371614094466,0,0.0,93.24032749097944,104.35519050382831,0,0.0,94.22893913697187,104.0924735886576,0,0
0.0,96.45357896495976,98.31313225762817,0,0.0,102.84084954741817,95.91027871881028,0,0.0,106.94985329307461,102.50957828415282,0,0.0,104.88230408637492,102.59419127986826,0,0.0,102.446704062161,103.66221469725815,0,0
0.0,102.44592988703407,97.13372001786001,0,0.0,105.96710538539786,98.65373572673812,0,0.0,106.08823821902259,98.98022940534875,0,0.0,101.16380999474646,95.94264534361552,0,0.0,104.07453956028361,96.5442068182411,0,0
0.0,100.61120187477633,95.15148294866044,0,0.0,95.59705778018358,100.62718343952537,0,0.0,96.60452592331487,102.30149384694911,0,0.0,99.09189372564997,100.32838369689144,0,0.0,93.92438384454833,98.71384825746429,0,0
0.0,292.5717383727235,99.29138332197772,0,0.0,315.71087375659755,103.7134888554178,0,0.0,350.4989434239616,104.84587358658422,1,0.0,375.55190639315003,96.39531896304759,1,0.0,398.5660223264324,100.97245031494532,0,1
0.0,295.9463063521475,103.79597920377228,0,0.0,307.6258246691422,102.29555927385336,0,0.0,329.0508838165433,102.73550553659308,1,0.0,341.48765368302674,99.45816631792303,1,0.0,363.848647194325,103.52075262405296,0,1
0.0,103.61570259187894,103.92053304414657,0,0.0,93.70153569843941,102.62118527871283,0,0.0,96.34103501553514,103.05158932256825,0,0.0,95.91267885410535,96.14819677055287,0,0.0,95.86230886486526,98.70045813392029,0,0
0.0,244.4302297460798,100.35898789375031,1,0.0,263.88425398605364,103.37161797401693,1,0.0,287.52460814310524,103.4344031665661,1,0.0,306.24136132235844,97.68995725432696,1,0.0,327.64222894973113,100.2324353657802,1,1
0.0,104.70491713510273,98.03435839454464,0,0.0,97.44116721119337,98.11205367312421,0,0.0,100.81481377283703,102.23001745777475,0,0.0,95.41638844119453,101.55018952318107,0,0.0,97.65130848802377,103.05474519096016,0,0
0.0,98.1068160948547,103.47160302127818,0,0.0,103.04989648641296,99.58826726250011,0,0.0,97.33675199353665,103.73516252867074,0,0.0,101.30216108924321,98.21498433134276,0,0.0,104.43121081160844,98.13242428703464,0,0
0.0,100.4314035731508,96.33531311118294,0,0.0,103.40577122739174,95.76929193323998,0,0.0,106.54618770878338,98.70002394426652,0,0.0,99.29292014833393,98.6202573304879,0,0.0,104.50470405956239,104.53431138349309,0,0
0.0,103.14852993404992,101.1528351092396,0,0.0,95.19026981582239,97.79033753928188,0,0.0,102.53196954298701,95.13706579569109,0,0.0,98.50919810188527,95.57578118865581,0,0.0,95.43864095976839,103.36786596930797,0,0
0.0,103.48476435734376,104.70624613572713,0,0.0,105.43579930558238,97.09231173871993,0,0.0,98.7721494310798,95.96438523476077,0,0.0,102.65946995841048,98.1227286323994,0,0.0,108.34725776424273,98.7319248723058,0,0
0.0,101.11564885232764,98.58180400582431,0,0.0,100.87841177927326,96.87137045270532,0,0.0,106.75734526236268,97.34352944826037,0,0.0,107.29115145613932,104.40122435205045,0,0.0,101.7694661027692,98.87120125986765,0,0
0.0,101.99078718960453,96.18693567399652,0,0.0,94.82198948947718,104.66470112174034,0,0.0,97.4867622877618,97.47472033153296,0,0.0,91.91321850675043,98.35567375165563,0,0.0,97.80652254509707,95.46520341148161,0,0
0.0,97.1306781608921,97.93955419781956,0,0.0,99.59461915678445,98.46883832846991,0,0.0,105.0962208916834,104.22456017600751,0,0.0,106.49596707354809,97.01334957781674,0,0.0,108.68833595367185,99.87464510137029,0,0
0.0,97.12543536946089,103.1690380441035,0,0.0,101.27239147218155,99.69916334587947,0,0.0,98.33766801302465,98.78451299757921,0,0.0,92.96476720734624,103.80005474335009,0,0.0,100.94201320340729,102.11545620912165,0,0
0.0,95.9486894670397,104.27497422488275,0,0.0,100.68815322956141,96.26775000977295,0,0.0,94.14879020938415,103.57033402976687,0,0.0,94.5658051256352,100.21264193394029,0,0.0,94.03642194417931,102.49667424598576,0,0
0.0,95.99122692670464,100.38517458572034,0,0.0,94.34808510651038,104.09549382168007,0,0.0,99.6271571845646,99.43051236143488,0,0.0,100.01107252915915,102.57649813898223,0,0.0,97.141558815385,103.69946974257279,0,0
0.0,96.06917809943143,95.39647306260139,0,0.0,104.20582799732512,95.69418106241072,0,0.0,104.80651107444665,101.85999805465849,0,0.0,105.42836943267965,99.46495757160429,0,0.0,103.39130463572639,98.52736428125161,0,0
0.0,280.4178820447901,101.53797437863398,0,0.0,290.33571230088086,100.27812132410371,0,0.0,298.569062450556,100.5614494094965,1,0.0,308.9706121630421,103.10196223526334,0,0.0,317.9051297400213,101.33119142230035,1,1
0.0,95.00017585299372,96.54492332078821,0,0.0,99.53344568022452,95.67202603363123,0,0.0,101.65016914753416,102.54645486655758,0,0.0,92.66054100180659,102.4659663514471,0,0.0,91.5468772829326,101.47789660608207,0,0
0.0,100.69908793454707,103.09776517585168,0,0.0,103.93791430427054,96.41716835923317,0,0.0,104.3616399573883,96.66688112070959,0,0.0,103.07673796293017,104.14048075878608,0,0.0,98.33324150248765,102.46811560485551,0,0
0.0,97.18187955803263,100.47845146394003,0,0.0,100.1898627152269,100.81373364506986,0,0.0,100.27414794745911,95.74153167992672,0,0.0,95.25834599313778,98.93636730309238,0,0.0,97.73432238240952,95.85671553478838,0,0
0.0,96.92286233078836,95.4025871233599,0,0.0,94.66252967739591,101.49222228127636,0,0.0,101.37152136269358,101.79815660474553,0,0.0,98.46941156430869,97.25652083879147,0,0.0,96.16780345301876,97.71857845325594,0,0
0.0,261.2184107810039,102.51867885349488,1,0.0,283.5383875746915,101.3682991770042,0,0.0,297.873578241057,101.49143859470654,0,0.0,309.3762532092136,99.06233987628364,1,0.0,335.5995799880426,104.19060041869804,1,1
0.0,101.874341217286,99.62642434927493,0,0.0,96.51084476826944,104.58416874671674,0,0.0,103.42977129091142,103.40861707913363,0,0.0,101.27246340366719,101.08230467193363,0,0.0,96.43732667658418,104.74845769797435,0,0
0.0,221.56713547864723,104.03168750187922,1,0.0,234.48987210777855,96.8519732646763,0,0.0,248.34173092381408,97.27655653787616,1,0.0,265.4069300417172,95.00090528722599,0,0.0,274.06615927858246,99.28573839892964,0,1
0.0,98.05422059894487,98.43728643595254,0,0.0,103.5134044784831,101.70875622205781,0,0.0,101.91985846189877,99.9645721193647,0,0.0,104.7379922556818,101.17035648618749,0,0.0,99.12335721415792,96.3864743234239,0,0
0.0,96.46008028346283,95.78185677174793,0,0.0,98.2911972306549,97.7859819471066,0,0.0,92.97795536707177,101.07207509221445,0,0.0,97.75904953439608,101.15275230116457,0,0.0,95.07109314930122,100.66729997040788,0,0
0.0,99.59577321492623,102.53589570021904,0,0.0,103.71128067621815,97.59251720160673,0,0.0,104.10584254439378,102.33533794183133,0,0.0,100.41060239868065,102.9673104277795,0,0.0,109.23401373970327,98.65518327618888,0,0
0.0,100.58684258204643,98.89170118489425,0,0.0,95.03550730994577,96.36763501932869,0,0.0,99.29110516610761,104.10077764822368,0,0.0,98.40594254632666,99.77761789394562,0,0.0,95.57711054110185,102.15488767073238,0,0
0.0,240.84657337067134,104.67418611878118,1,0.0,264.03622063799037,97.51771014025049,0,0.0,293.0729919236427,96.30185445556556,0,0.0,330.2350435079418,99.18327202906033,1,0.0,358.6492647689073,98.59879906446818,0,1
0.0,104.08458524861203,99.01564285994851,0,0.0,97.1247276044749,102.49770336636175,0,0.0,99.6018852069224,101.8854046199652,0,0.0,102.7365485810866,104.37910497795534,0,0.0,103.88891791855106,102.37617774279028,0,0
0.0,102.22601207817019,101.42773891520852,0,0.0,96.33641643836599,103.74380701074668,0,0.0,98.58678521297682,100.84794293466855,0,0.0,101.54482517039018,100.38606713364334,0,0.0,92.15194817254044,97.73799290789141,0,0
0.0,99.28084550043772,104.59782457086082,0,0.0,94.19984467531505,101.38628236628034,0,0.0,93.05876606543718,96.68213873075798,0,0.0,94.32878133715653,101.98084459668308,0,0.0,94.3338629068033,100.27232321547046,0,0
0.0,103.90570969164655,101.8762745390526,0,0.0,95.2402217842646,102.51899607226486,0,0.0,96.49271805798153,95.59400726604596,0,0.0,91.53563077221006,95.18789523689492,0,0.0,88.67394115828016,98.8159567625546,0,0
0.0,104.56080168959842,99.9877429347092,0,0.0,99.53018716768025,96.35349117618215,0,0.0,100.65330211159468,100.98335229441152,0,0.0,104.18599319124989,97.17328227979796,0,0.0,100.75583791300912,95.25696794231843,0,0
0.0,102.30264743900841,99.0339796973652,0,0.0,98.7143644053892,99.70984065881416,0,0.0,99.24393023130365,103.57353352695577,0,0.0,103.01189928611794,95.5795627130237,0,0.0,97.91442349235328,101.09284518574665,0,0
0.0,97.8492942892264,96.5791757979553,0,0.0,98.41652126184621,102.1819597961522,0,0.0,102.80451215515515,101.85538572059984,0,0.0,96.8078744962414,96.18091228708779,0,0.0,100.22942390587097,102.98267768373212,0,0
0.0,102.79976429370844,96.20599390843624,0,0.0,106.20762113997564,104.2430420170824,0,0.0,101.18012487393307,103.90321644682903,0,0.0,109.52017629938808,97.60822143728043,0,0.0,102.44931915944586,99.44452429444428,0,0
0.0,213.8538866763918,98.81438736212316,0,0.0,235.1410228849245,96.84553699754716,0,0.0,253.85636678869832,99.58143354914577,1,0.0,271.0183959917692,97.39172971258098,0,0.0,300.2216850582764,95.28022725222702,0,1
0.0,101.30593658682018,101.90494048359103,0,0.0,102.68472202314216,100.91487842050238,0,0.0,103.80528267218794,98.26848605916793,0,0.0,106.41932748646695,99.39817782670626,0,0.0,104.51109411907099,97.07013485372534,0,0
0.0,101.10796197546561,101.85758110561385,0,0.0,102.55780308809071,95.45338489036878,0,0.0,100.95343265515244,95.9528393610706,0,0.0,94.59371551835093,102.32307266779009,0,0.0,93.29303568147358,102.73859555596187,0,0
0.0,97.37197357897489,101.36131772703419,0,0.0,104.65992019679467,99.48439409309499,0,0.0,96.59464757983542,95.6040951193221,0,0.0,95.42283034778477,99.04861353302307,0,0.0,100.75148231655764,101.6005561489218,0,0
0.0,100.41028552225491,98.87300883308636,0,0.0,101.32175446519712,99.47472480818875,0,0.0,98.71096067162593,96.12136515294907,0,0.0,98.56663865781951,97.09642166255959,0,0.0,94.95788713407258,102.51928098726302,0,0
0.0,100.10272978207175,101.13084941839143,0,0.0,96.80517829621408,96.4538560910906,0,0.0,97.81988043517741,102.5785246380106,0,0.0,97.36009008813242,99.88636423950169,0,0.0,103.04411631223587,102.93854333461711,0,0
0.0,103.1911135264788,95.9429452165757,0,0.0,104.16620124560949,98.26688756099935,0,0.0,99.62476501048123,100.9095434981939,0,0.0,98.6575705639042,103.67013913459614,0,0.0,103.31821757237364,103.39527770961749,0,0
0.0,103.83257734884181,96.76584415254318,0,0.0,102.60739016474614,95.63308986017086,0,0.0,107.75704561383098,104.4703757107068,0,0.0,109.83032776650299,95.79643967841695,0,0.0,104.50811425630613,97.22727370895672,0,0
0.0,250.42026192259513,95.26409174158016,1,0.0,260.4363781052083,101.97755103991094,1,0.0,276.88151288249543,101.86450308860108,0,0.0,295.0483267153896,100.55031552191625,1,0.0,312.81942810390245,97.98177647972997,1,1
0.0,100.56273393145241,103.8144658995734,0,0.0,98.74445657266769,98.05975757019061,0,0.0,102.26817384705208,100.56894032734583,0,0.0,95.19665209674399,95.48698401794047,0,0.0,91.93238396620036,98.60982981867646,0,0
0.0,96.60891379845002,104.37209108427167,0,0.0,103.48764686194554,97.1184902615764,0,0.0,97.66879162261105,100.5859816648977,0,0.0,101.55367654556919,102.86160483414915,0,0.0,98.9028651414389,104.32145897696493,0,0
0.0,95.38285508260425,95.16938740120558,0,0.0,100.64425484031163,103.39287592115272,0,0.0,104.0809585337717,99.12768792886934,0,0.0,97.24157781726319,99.87692054970213,0,0.0,105.11735885692514,99.36528107492921,0,0
0.0,218.2753901358856,101.22928830151591,1,0.0,237.6658017610224,103.28703728136979,0,0.0,263.9495268165789,102.28056608245417,0,0.0,286.5493391932203,96.48477670971305,0,0.0,304.517016962255,95.03713496070225,1,1
0.0,103.92023350133334,98.58958207359248,0,0.0,96.34662494704025,102.18138765481481,0,0.0,106.32463695632337,103.86904828307827,0,0.0,98.36799118626627,99.2340350406435,0,0.0,99.88880279002503,96.6384945666891,0,0
0.0,97.33435288226646,95.44375737038386,0,0.0,104.40659980940956,104.08352111498583,0,0.0,102.36838457497139,96.26770393202278,0,0.0,105.30005845167805,102.96463267498169,0,0.0,101.07244788562792,100.26806998942395,0,0
0.0,96.69325453121712,95.2014996146903,0,0.0,102.02110453715684,95.87372829104068,0,0.0,98.44856087121818,104.2495807136614,0,0.0,93.51331635171694,96.6020393653544,0,0.0,90.15509160825974,103.34966589204252,0,0
0.0,95.07228332168107,102.49209223426658,0,0.0,97.19539791605865,96.99004290493022,0,0.0,96.63305802777467,101.58064075803576,0,0.0,97.62913184533822,96.51411689248818,0,0.0,92.1403413443235,95.29679925277013,0,0
0.0,103.3260189080052,98.5992808725062,0,0.0,103.6909446306239,97.2613256727674,0,0.0,94.93336336637904,102.25579815904372,0,0.0,97.17192070094472,101.93324510386967,0,0.0,95.78924525229556,97.75004083204223,0,0
0.0,103.19545607177346,99.0211069704508,0,0.0,94.67320775916598,98.39439715908827,0,0.0,99.77515453259217,99.12236249005528,0,0.0,91.83864607000754,95.9456421355462,0,0.0,99.15654007764135,95.08785138522843,0,0
0.0,104.55703324728405,97.68135704124184,0,0.0,103.935282699981,99.34581692633635,0,0.0,101.1817402495136,99.76168044553035,0,0.0,103.58713661947769,98.52984222424384,0,0.0,109.3569183794248,100.0381402356073,0,0
0.0,98.20181219477224,100.05626774096663,0,0.0,104.84987140514315,99.8677943856547,0,0.0,102.57317760841448,101.2195298745492,0,0.0,97.55912597617467,95.17136652523004,0,0.0,105.09622644846696,98.91268774066232,0,0
0.0,213.36014480673768,100.95371434415527,0,0.0,237.51677236500322,103.4173119472009,0,0.0,262.0042675393166,101.99593005779764,0,0.0,295.90908272753865,95.83399053311875,0,0.0,314.0554287454237,95.35941819827964,1,1
0.0,104.4144155164629,103.06221432534508,0,0.0,100.42722906091373,100.10177479575144,0,0.0,97.26649555006254,97.50733515932534,0,0.0,98.50620318679776,102.01567591678479,0,0.0,96.69135534887057,103.68330209570708,0,0
0.0,244.9873256592544,103.74206879004348,0,0.0,261.8326117247197,102.11372293363202,1,0.0,273.1176137180714,98.81151203884653,1,0.0,284.5455476053501,96.97972896942159,1,0.0,303.270525043194,99.23346187105734,0,1
0.0,252.69519722134905,98.70068786074297,1,0.0,270.3561866648841,102.07276703303553,1,0.0,288.0554338751563,101.50002989603051,0,0.0,308.0768168004402,98.58022376683385,1,0.0,323.027859947215,99.56890845980837,1,1
0.0,104.40342692429509,97.02318536191449,0,0.0,102.04656294254866,99.91293155059368,0,0.0,100.25395771518176,98.20443361650213,0,0.0,103.41015274178984,103.18235082967811,0,0.0,94.85630548917237,100.58022766660136,0,0
0.0,95.39233567351162,103.20429076522169,0,0.0,100.2545589013804,96.13246765244621,0,0.0,98.23659056695098,97.57361294513693,0,0.0,103.95100587465627,97.22417205438687,0,0.0,100.48459884216997,102.90250325205812,0,0
